time_ns,ax,ay,az,wx,wy,wz
1765228096615163384,-10.863,1.391,-8.251,0.084966,0.137623,-0.26143
1765228096640611934,-9.909,-5.819,-9.245,0.59766,0.282835,0.141642
1765228096666217818,-10.914,-3.91,-7.484,0.327517,0.142792,-0.069689
1765228096690593699,-9.154,-3.968,-5.068,0.198779,-0.132939,-0.165298
1765228096715587915,-12.137,-7.758,-5.824,-0.330826,0.272193,0.214739
1765228096740065005,-11.319,-2.748,-8.843,-0.168696,0.336025,-0.1149
1765228096765588806,-8.362,-2.447,-2.144,-0.000506,-0.007722,0.036828
1765228096790178937,-6.891,-4.106,-8.143,0.103298,-0.115886,-0.022902
1765228096814995070,-4.189,-4.272,0.933,0.575524,0.494683,-0.339135
1765228096840081453,-12.923,-2.496,-4.743,-0.263832,-0.040092,0.002752
1765228096865526836,-9.597,-9.324,-3.364,-0.393679,0.265193,-0.314885
1765228096889870426,-8.494,-1.254,-1.278,-0.001025,0.171229,0.069624
1765228096915290934,-5.841,-1.886,-10.186,0.515514,-0.095752,0.173321
1765228096939390857,-8.491,-5.95,-1.888,-0.145535,0.104905,-0.179756
1765228096966247743,-8.211,-2.596,-5.419,0.088464,0.023617,0.114122
1765228096989737873,-9.486,-7.038,-10.104,0.342658,0.214252,-0.039665
1765228097015617132,-9.758,-2.946,-4.279,0.92234,0.843021,-0.432864
1765228097040508223,-6.356,-7.151,2.848,-0.230387,0.380324,-0.125068
1765228097065307522,-11.961,-8.824,-9.896,-0.475758,0.17819,-0.306071
1765228097090594072,-10.614,-5.777,-6.992,-0.035677,-0.120489,-0.12411
1765228097115450038,-16.279,-8.054,-10.338,-0.396911,0.308078,-0.015814
1765228097140311212,-10.962,-10.572,-10.502,-0.499059,-0.045176,0.145855
1765228097165462595,-5.845,-2.136,5.89,-0.318987,-0.378337,0.296511
1765228097190013351,-8.82,-2.007,-7.749,-0.084516,-0.010158,-0.095553
1765228097215902902,-2.372,-1.218,-3.933,0.378821,-0.082092,0.103584
1765228097240225700,-12.518,-3.47,-6.881,-0.156434,0.191589,-0.158156
1765228097265318458,-12.01,-8.881,-6.853,-0.530669,-0.182112,0.215017
1765228097291977178,-7.88,-3.988,-8.439,0.111521,0.281607,-0.311831
1765228097314915306,-6.94,-3.387,-0.353,-0.00754,-0.146766,0.077374
1765228097340844482,-4.041,1.03,4.996,-0.168432,-0.339595,0.283127
1765228097365029697,-6.422,-5.239,-0.839,-0.154329,0.039458,0.147507
1765228097389991621,-9.162,-2.593,-2.804,0.047802,-0.133031,-0.014506
1765228097415350963,-5.834,-3.283,-3.569,0.048158,-0.067175,0.102578
1765228097440030386,-5.989,-2.981,-2.957,-0.189786,-0.03461,0.014234
1765228097465520437,-8.167,1.027,1.601,0.611603,-0.181399,0.029957
1765228097489704276,-10.365,-5.949,-2.608,-0.305868,0.246189,0.126709
1765228097514945034,-9.658,-2.017,-5.39,-0.372247,-0.215677,-0.171101
1765228097539979750,-8.57,-4.442,-13.59,0.305846,-0.063622,-0.084196
1765228097564536840,-10.71,-8.251,-6.945,-0.237125,0.325192,-0.010995
1765228097589842974,-9.267,-5.866,-3.402,-0.159917,0.135463,0.138887
1765228097614562564,-2.484,-3.343,-5.933,0.111868,0.291761,-0.088811
1765228097639417863,-7.384,-3.974,-2.484,-0.155836,-0.119834,-0.059236
1765228097665311456,-3.401,-2.814,-6.775,-0.385234,-0.109268,0.309967
1765228097689661796,-9.684,-7.465,-6.753,0.055659,-0.104372,0.327725
1765228097715694847,-9.202,-6.071,-8.65,0.096335,0.071024,-0.017349
1765228097740267687,-0.819,-7.289,-8.706,0.173114,0.051085,0.158651
1765228097765568487,-3.386,2.532,-1.197,-0.529044,-0.27404,0.214172
1765228097790423995,-7.289,-9.205,-13.299,-0.182857,-0.096758,0.465087
1765228097815454086,-13.83,-7.32,-5.218,-0.265305,0.307001,0.079539
1765228097840421135,-9.925,-4.063,-5.51,0.211991,0.05095,-0.167397
1765228097865377476,-4.2,-0.636,-5.631,0.228048,-0.499065,0.172613
1765228097890817276,-8.886,-3.884,-1.877,-0.297902,-0.168566,0.419287
1765228097915240324,-5.977,0.946,-12.09,0.519726,0.056356,-0.284841
1765228097940019081,-4.052,-4.373,8.494,2.206432,0.903735,-0.803961
1765228097964994547,-11.565,-1.549,4.789,0.676384,0.012598,-0.356193
1765228097990726598,-4.81,0.527,10.496,-0.695014,-0.379372,-0.193494
1765228098015284480,-10.032,-1.886,-4.955,-0.732152,-0.235238,0.027447
1765228098040457530,-9.606,-6.749,-3.678,-0.017084,0.039778,-0.074521
1765228098065277579,-2.536,-3.165,-10.399,0.391444,0.027469,0.110957
1765228098090195211,-8.959,-0.31,-2.828,0.267335,0.258807,-0.047833
1765228098115873179,-4.471,-5.629,-8.645,0.207401,-0.206023,0.141186
1765228098140119893,-6.221,-0.108,1.064,-0.118934,-0.113101,0.026651
1765228098165659652,-11.078,-4.731,-11.48,-0.013279,-0.185291,0.207405
1765228098190521576,-7.479,-2.694,-2.288,-0.320096,-0.128681,0.052966
1765228098214856624,-6.587,-6.098,-1.615,0.0228,0.015897,0.044519
1765228098240408799,-4.793,1.652,0.475,0.241487,0.047671,-0.140194
1765228098264821098,-7.868,-1.481,-6.896,0.331559,-0.120365,0.032956
1765228098290346565,-5.352,-11.815,-10.983,-0.209676,-0.141457,0.30546
1765228098315457989,-10.949,-3.824,-10.945,0.128118,-0.070106,0.021537
1765228098339479953,-9.402,-4.521,-5.997,-0.241395,0.032141,0.112845
1765228098364908920,-8.61,-5.429,-3.345,0.008823,0.275959,-0.228491
1765228098389818803,-5.78,-3.41,-3.095,0.092639,0.119578,-0.129636
1765228098415663312,-7.515,-3.4,-6.597,0.001274,-0.104849,-0.405824
1765228098439820526,-6.92,-4.004,-9.687,-0.01876,-0.269615,-0.028723
1765228098465663036,-11.155,-7.144,-5.347,-0.300061,0.208421,0.051666
1765228098491287128,-8.888,-3.826,-0.848,-0.072605,0.127127,0.101408
1765228098515278842,-6.347,-2.372,-2.555,-0.111701,-0.125058,-0.022951
1765228098540443017,-9.352,-3.892,-7.129,0.092674,-0.21707,0.146354
1765228098566082026,-2.029,-2.044,-9.983,-0.346542,-0.141494,-0.004546
1765228098590116615,-6.411,-2.386,-6.778,0.219539,-0.189226,-0.086121
1765228098615648998,-5.645,-2.579,-2.326,-0.198851,0.041527,-0.082651
1765228098640647798,-4.349,0.443,-2.33,0.071403,-0.204822,-0.030268
1765228098665209388,-5.168,-1.684,2.644,-0.197756,-0.180468,-0.180743
1765228098689998770,-9.918,-3.751,-6.493,-0.280673,-0.090041,-0.022369
1765228098715210695,-10.458,-3.749,-6.415,-0.090137,0.089162,-0.33304
1765228098740018577,-7.55,-2.084,-4.191,0.30557,-0.072397,-0.01697
1765228098765442127,-9.835,-4.76,-3.163,0.186892,0.112907,0.020843
1765228098789957343,-8.319,-1.414,-7.767,0.151381,-0.038353,-0.015008
1765228098815862060,-5.566,-3.539,-7.808,0.095032,0.036834,-0.173034
1765228098839997608,-6.9,-2.221,-3.268,-0.209885,-0.055475,-0.172696
1765228098865264866,-4.468,-2.516,-0.352,0.247215,0.109022,-0.077796
1765228098889945248,-6.243,-2.517,-3.956,-0.144578,-0.099353,-0.031712
1765228098914821006,-7.865,-4.397,-6.833,-0.159438,-0.17132,-0.113442
1765228098940150889,-9.593,-3.948,-6.093,0.066756,0.028357,0.055398
1765228098964737146,-8.272,-2.316,-3.609,-0.195315,0.063718,0.080951
1765228098989493570,-11.703,-2.721,-5.931,0.005702,0.035786,-0.144913
1765228099014512452,-7.89,-2.436,-2.935,-0.087038,-0.055171,-0.056457
1765228099039445085,-7.692,-2.768,-3.812,0.146867,-0.049564,-0.049128
1765228099064905344,-8.907,-3.192,-4.825,-0.052211,-0.033248,-0.03957
1765228099089624101,-7.518,-3.848,-4.69,-0.053242,0.023513,-0.025945
1765228099115822111,-7.614,-3.251,-4.437,0.060485,0.01339,0.022106
1765228099139814783,-7.76,-4.076,-5.248,-0.039872,-0.012936,-0.004706
1765228099165459626,-7.915,-3.148,-4.999,-0.058847,-0.070312,-0.002847
1765228099189488173,-9.097,-4.189,-4.724,-0.014346,-2e-06,-0.100513
1765228099215781308,-8.644,-2.918,-3.064,-0.20331,-0.088102,-0.022001
1765228099241137358,-8.91,-3.569,-4.48,-0.18208,-0.072787,-0.0198
1765228099266235366,-9.334,-3.538,-3.863,-0.167195,-0.049701,-0.054287
1765228099290652498,-7.949,-3.116,-5.058,-0.11476,-0.05964,-0.028113
1765228099316212715,-8.431,-3.037,-4.497,-0.096694,-0.051782,-0.036298
1765228099340256012,-8.869,-3.249,-4.394,-0.095413,-0.032683,-0.076796
1765228099365870188,-8.118,-3.367,-4.513,-0.080642,-0.046257,-0.056858
1765228099390909821,-8.294,-2.885,-4.401,-0.040675,-0.063417,-0.043999
1765228099415185077,-8.453,-3.614,-4.426,-0.115708,0.003328,-0.065511
1765228099440607335,-8.024,-3.409,-4.287,-0.049785,-0.069701,-0.022356
1765228099465062342,-8.234,-3.824,-4.214,-0.103066,-0.028226,-0.081843
1765228099490316767,-7.943,-3.964,-4.438,-0.143492,-0.047271,-0.071922
1765228099515631942,-7.472,-4.048,-4.171,-0.162219,-0.082244,-0.075566
1765228099539907990,-7.647,-4.242,-4.323,-0.169771,-0.063056,-0.132021
1765228099565271832,-7.469,-4.556,-4.585,-0.223132,-0.11781,-0.118772
1765228099589813338,-7.704,-4.407,-4.335,-0.235113,-0.161703,-0.137958
1765228099615202139,-7.678,-4.529,-4.451,-0.324536,-0.193593,-0.196047
1765228099640715939,-7.594,-4.381,-4.657,-0.388762,-0.268526,-0.224394
1765228099664942237,-7.63,-4.503,-2.788,-0.419157,-0.297126,-0.259851
1765228099690365954,-7.464,-5.877,-3.446,-0.493505,-0.293499,-0.342265
1765228099714713543,-6.682,-3.239,-2.775,-0.482126,-0.385848,-0.38691
1765228099740143594,-8.68,-4.856,-4.141,-0.583225,-0.384394,-0.33171
1765228099765089143,-7.062,-5.888,-4.52,-0.793846,-0.263249,-0.391657
1765228099790034067,-9.908,-4.554,-5.353,-0.804277,-0.262056,-0.489044
1765228099815018866,-9.686,-5.266,-2.421,-0.775879,-0.161961,-0.442122
1765228099839702165,-9.497,-3.31,-5.403,-0.852747,-0.397256,-0.254023
1765228099864368631,-8.251,-4.716,-1.435,-0.682495,-0.153677,-0.492315
1765228099889234263,-7.874,-2.423,-1.142,-1.288841,-0.47956,-0.659219
1765228099915244648,-6.245,-4.11,-3.837,-0.744189,-0.44721,-0.695981
1765228099939070278,-3.227,-1.137,2.627,-1.378991,-0.694266,-0.47395
1765228099965030913,-2.215,-2.85,-0.49,-1.3669,-0.851722,-0.490095
1765228099990017045,-6.485,-6.389,-9.651,-1.211791,-0.165694,-0.575881
1765228100014996178,-13.65,-7.189,-5.335,-1.470212,-0.578743,-0.776
1765228100039939602,-10.59,-1.758,-3.111,-0.856495,-0.505415,-0.598156
1765228100064981860,-10.452,-3.419,-5.448,-1.438841,-0.68719,-0.664207
1765228100089957826,-8.877,-3.273,-2.134,-1.242891,-0.554409,-0.834814
1765228100114971584,-6.127,-4.799,-3.64,-1.046047,-0.455952,-0.604765
1765228100140177634,-13.413,-9.056,-8.505,-1.522771,-0.280058,-0.65568
1765228100165131808,-11.186,-1.809,-7.595,-0.56848,-0.299574,-0.865441
1765228100190941567,-6.392,-1.817,-6.035,-1.312494,-1.029258,-0.591975
1765228100215421949,-19.206,-6.162,-18.85,-1.720374,-0.352578,-0.292124
1765228100240529749,-10.572,-7.63,0.044,-1.494661,-0.32202,-0.203965
1765228100265672381,-8.181,-0.246,-0.751,-1.167635,-1.165997,-0.77568
1765228100289949804,-8.296,-3.335,-2.77,-1.256138,-0.758674,-0.649495
1765228100315239438,-9.873,-3.07,-6.524,-0.794325,-0.618464,-0.533369
1765228100340430362,-11.375,-6.097,-15.561,-0.97747,-0.493073,-0.470735
1765228100365123370,-10.271,-9.445,-8.035,-1.762792,-0.261636,-0.450186
1765228100389835127,-7.987,-1.136,-1.849,-0.984037,-0.588267,-0.60989
1765228100414921301,-6.739,-2.528,-6.08,-0.905978,-0.616599,-0.402042
1765228100439909559,-8.448,-2.291,-5.754,-0.845677,-0.419887,-0.295393
1765228100464991900,-6.811,-2.834,-1.702,-0.618725,-0.456039,-0.58555
1765228100489629741,-15.336,-2.578,-8.785,-1.04679,-0.27478,-0.537195
1765228100514437748,-6.569,-3.858,-1.957,-0.603244,0.039859,-0.516344
1765228100539444756,-4.467,0.864,-3.191,-0.966044,-0.774203,-0.375334
1765228100564374763,-6.018,-2.351,-5.988,-0.950868,-0.393402,-0.310175
1765228100589323479,-8.041,-6.697,-6.975,-1.011178,-0.415905,-0.103306
1765228100615236989,-6.96,-3.034,-3.851,-0.515658,-0.319728,-0.209253
1765228100639312078,-8.18,-3.032,-10.703,-0.603574,-0.007989,-0.367369
1765228100665307421,-8.605,-2.396,-5.318,-0.413114,-0.262072,-0.257055
1765228100689812428,-7.229,-7.469,-5.853,-0.377714,-0.061505,-0.274031
1765228100715228019,-8.074,-4.501,-6.498,-0.865833,-0.269186,-0.085596
1765228100740404111,-4.173,-4.373,-10.283,-0.316648,-0.091192,-0.084568
1765228100765423452,-7.161,-6.096,-4.913,-0.29992,-0.114851,-0.405345
1765228100790583210,-7.975,-6.257,-5.694,-0.50923,-0.293651,0.044769
1765228100815215050,-10.737,-6.81,-7.54,-0.463275,0.323103,-0.030954
1765228100840892434,-5.877,-1.792,-10.523,0.077618,0.333776,-0.276698
1765228100865878525,-6.215,-1.168,-0.036,0.205269,-0.102303,-0.209974
1765228100890724199,-5.173,-4.536,-6.715,-0.415515,-0.186261,-0.12606
1765228100915030539,-10.113,-2.316,-0.624,0.388204,0.047205,-0.227158
1765228100940290006,-5.859,-3.403,-8.023,-0.28953,-0.234581,-0.005486
1765228100965327763,-7.949,-6.756,-18.329,-0.485455,0.102476,-0.034678
1765228100990545105,-8.043,-4.292,-5.587,-0.209139,0.152707,-0.277271
1765228101014914986,-8.652,-2.237,-10.056,0.113095,-0.256255,-0.00655
1765228101040024786,-2.775,-3.575,-4.563,-0.574706,-0.311265,-0.041934
1765228101066035671,-6.587,-3.624,-1.564,-0.116378,-0.268967,0.22929
1765228101090441927,-8.104,-5.224,-11.27,-0.011125,0.081373,0.042523
1765228101115448352,-1.623,-1.162,8.638,-0.362455,-0.528397,-0.49877
1765228101139998192,-7.516,-3.773,-7.951,-0.425335,-0.280604,0.103668
1765228101165404200,-5.601,-3.44,-5.811,0.185824,0.300446,-0.223942
1765228101190542542,-9.722,-7.028,-9.172,-0.046039,0.122273,-0.034069
1765228101215118840,-5.384,-2.16,3.941,0.799694,0.293441,-0.413676
1765228101240443724,-5.834,-1.507,-3.933,-0.0933,0.11165,-0.044009
1765228101264988647,-5.818,-4.601,-9.24,-0.187873,-0.049643,0.324886
1765228101289961113,-7.346,-1.026,2.957,-0.068213,0.081659,-0.222245
1765228101315490997,-8.226,0.77,0.703,0.205449,-0.134375,-0.509145
1765228101340446380,-10.935,-7.608,-10.097,-0.244039,-0.05367,-0.303387
1765228101365162928,-17.887,-9.029,-4.194,-0.753688,0.485484,0.226108
1765228101389539768,-21.716,-5.73,-16.623,-0.130769,0.073966,-0.275199
1765228101415823779,-4.688,-5.369,-7.778,0.240365,-0.162934,0.115386
1765228101440425744,-18.387,-9.386,-7.869,0.317443,0.326356,-0.124635
1765228101465410668,-4.877,-1.99,-2.638,0.151805,0.120804,-0.259622
1765228101491108927,-8.054,-3.06,-0.255,-0.574992,-0.026128,-0.809328
1765228101515286642,-6.071,-7.426,3.497,-0.13722,0.564177,-0.531872
1765228101540670400,-7.311,-4.095,-8.784,-0.512501,-0.188675,-0.030719
1765228101565573324,-7.596,-1.517,-2.26,0.345084,-0.026508,0.084732
1765228101590279290,-8.862,-3.441,-5.711,-0.158791,-0.170391,-0.467664
1765228101615447756,-6.138,-3.687,-6.18,0.051133,0.033427,-0.304349
1765228101640092055,-9.165,-2.595,-2.983,0.138048,-0.091887,-0.017401
1765228101665492272,-5.685,-2.798,-7.893,-0.048488,-0.128038,-0.088252
1765228101690572488,-8.061,-3.001,-3.373,-0.218608,-0.370876,0.074012
1765228101715177412,-0.013,1.732,-1.738,0.127126,-0.171571,-0.076575
1765228101740145878,-6.106,-1.487,-5.935,-0.231967,-0.28511,0.038114
1765228101765190135,-5.929,-6.319,-4.576,-0.596347,-0.054808,-0.012962
1765228101789927851,-7.794,-0.145,0.06,0.247202,-0.236299,-0.347104
1765228101815483193,-14.305,-0.131,-0.394,0.666531,0.030603,-0.443822
1765228101840173992,-9.603,-7.261,-10.619,-0.06284,0.319154,-0.021384
1765228101865297917,-10.74,-7.698,-7.522,-0.491984,-0.010796,-0.246404
1765228101890182424,-9.663,-7.244,-0.487,-0.307346,0.165703,-0.138527
1765228101915201765,-11.47,-4.695,-9.014,-0.326565,-0.276613,0.073681
1765228101940608940,-5.966,-4.68,-5.454,0.029362,0.196044,0.009845
1765228101965149572,-0.716,-1.852,-5.08,-0.189174,-0.195899,0.009975
1765228101989467120,-4.556,-4.55,-3.468,-0.467691,0.038376,0.018572
1765228102014455711,-9.969,-2.969,-12.993,-0.188239,-0.163058,0.217585
1765228102039513636,-9.781,-8.739,-8.874,0.009195,0.303046,0.024042
1765228102065007436,-10.37,-3.094,-6.92,0.3896,-0.234954,-0.289018
1765228102090095402,-8.303,-3.633,-3.176,-0.142142,0.298689,-0.189202
1765228102115685078,-3.69,-4.185,-8.359,-0.05475,-0.143873,-0.023122
1765228102140195502,-5.737,-4.643,-4.8,-0.425987,-0.074299,-0.161204
1765228102165822177,-10.68,-9.175,-9.991,-0.351723,-0.08373,0.447077
1765228102191034560,-0.916,-4.386,-4.057,-0.287547,0.119407,0.074187
1765228102216186985,-1.234,-3.89,-4.126,-0.872569,-0.390416,0.121065
1765228102240161282,-4.827,0.167,6.797,-0.071667,-0.054281,0.064256
1765228102266173209,-7.63,0.754,1.165,0.068601,0.023062,-0.408038
1765228102290522632,-12.489,-4.298,-3.918,0.602987,0.143234,-0.152458
1765228102316116641,-19.613,-9.862,0.202,0.077171,0.705365,0.412687
1765228102340190188,-8.651,-3.639,6.577,0.661995,0.358298,-0.448517
1765228102365716156,-8.58,-3.439,0.094,0.647773,0.238066,-0.238667
1765228102390166829,-2.884,-4.005,-5.33,-0.095675,0.150065,-0.216274
1765228102415603587,-13.477,-3.698,-4.363,0.370544,-0.041942,0.391187
1765228102440603804,-9.763,-3.512,-4.574,0.336492,0.101961,-0.086843
1765228102465555145,-12.636,-4.291,-12.662,-0.670947,-0.19973,0.007482
1765228102490693028,-13.345,-3.01,-2.047,-0.103785,0.285914,-0.031507
1765228102515681035,-7.571,-3.232,1.578,-0.018656,0.199452,-0.541899
1765228102540120209,-6.421,-0.536,-4.791,-0.275547,-0.186152,-0.099284
1765228102565340758,-14.385,-4.575,-6.014,0.128681,-0.023306,0.080573
1765228102590623142,-12.973,-5.562,-3.829,0.769264,0.491815,0.040379
1765228102615268649,-7.851,-1.3,-1.638,0.114843,-0.066614,-0.23166
1765228102641061825,-11.54,-5.204,-6.043,0.180704,0.042351,-0.13054
1765228102665344498,-12.785,-1.737,-5.572,0.532729,0.139385,-0.267105
1765228102690738923,-8.129,-4.674,-7.973,-0.486584,-0.198639,0.272666
1765228102715198846,-7.506,-10.451,-15.443,0.128036,0.192955,0.151483
1765228102740010645,-8.663,-2.365,-1.733,0.309942,-0.068159,0.414397
1765228102765617071,-12.557,-7.853,-5.996,-0.03782,0.201966,-0.19177
1765228102790093244,-9.52,-4.023,-8.212,-0.058311,-0.369725,-0.17104
1765228102815072460,-7.108,-2.713,-2.074,-0.052104,0.153784,-0.321801
1765228102840532511,-12.568,-9.307,-9.405,-0.239137,-0.001005,0.225427
1765228102865264893,-6.205,-5.582,-1.64,0.212861,0.379755,-0.216066
1765228102890422401,-8.236,0.264,7.636,0.472799,0.07648,-0.282587
1765228102914522990,-9.979,-4.968,-6.567,-0.156542,0.102917,-0.353009
1765228102940351750,-8.694,-6.758,-3.658,-0.306061,-0.032069,-0.098712
1765228102965657675,-4.897,-1.898,11.166,0.1987,-0.130771,-0.193156
1765228102989729014,-11.717,-2.469,-2.791,-0.134718,0.05596,-0.165667
1765228103015260689,-9.212,-4.999,-9.574,-0.618955,-0.010119,-0.269779
1765228103040496114,-6.456,0.926,-0.912,0.100897,-0.102226,-0.380928
1765228103065542830,-9.629,-6.732,-1.143,0.326215,-0.099734,0.336429
1765228103091103881,-8.24,-6.937,-7.457,0.472466,0.517584,-0.080009
1765228103116172389,-12.029,-4.748,0.343,0.946639,0.370413,-0.107085
1765228103140626187,-12.502,-3.234,-16.334,0.89124,0.266541,-0.140223
1765228103165952612,-11.655,-6.652,-19.441,0.254697,0.140323,1.165258
1765228103190402244,-22.994,-10.885,-18.186,0.051241,0.90643,-0.025231
1765228103215714294,-7.77,-5.58,2.724,0.342298,0.282679,-0.464672
1765228103240887469,-11.449,-8.075,-0.742,0.192254,0.195204,-0.104642
1765228103265537684,-10.406,-3.216,-6.739,0.424808,0.343079,-0.21467
1765228103291076068,-11.966,-3.063,2.277,-0.323664,-0.43904,0.152507
1765228103315284741,-12.207,-9.156,-6.383,-0.280661,0.076757,0.017655
1765228103340503082,-16.269,-1.866,-6.095,0.261458,0.000716,-0.037527
1765228103365293798,-11.753,-8.89,-11.789,-0.290406,0.339156,0.271582
1765228103390073764,-8.276,-3.82,-3.88,0.567428,0.13677,-0.114434
1765228103415158188,-9.514,-7.647,-6.543,0.428326,0.450742,0.091024
1765228103439739070,-6.842,-0.739,4.228,-0.236769,-0.137775,0.033494
1765228103465172037,-13.931,-7.244,-6.456,0.313805,0.256985,-0.180427
1765228103490067545,-6.701,-2.311,2.579,-0.517308,0.106622,-0.140856
1765228103514927761,-12.125,-0.525,-5.176,0.133837,-0.107763,-0.039014
1765228103540002060,-7.526,-5.32,-6.07,-0.122753,-0.033023,0.117733
1765228103564550109,-0.556,-6.592,-7.531,0.409262,0.346878,0.202165
1765228103589967742,-4.243,-0.308,2.666,-0.723685,-0.354646,0.05818
1765228103614946167,-12.803,-9.229,-16.663,-0.002573,0.611016,-0.093788
1765228103640485384,-8.809,-2.557,3.387,-0.84752,0.363468,-0.10516
1765228103665816434,-9.042,0.194,3.317,-0.406246,-0.151831,-0.32942
1765228103690702691,-8.632,-2.013,-8.231,-0.34784,-0.69167,0.12645
1765228103715925533,-12.072,-9.434,-8.896,0.036393,0.430993,0.422183
1765228103740140497,-7.592,-3.094,-2.091,-0.309605,-0.227442,0.236231
1765228103765855965,-4.734,-2.439,-5.966,0.391013,-0.105316,0.122261
1765228103790728389,-2.666,1.346,-1.637,-0.119926,-0.337493,0.210395
1765228103815409730,-7.745,-4.978,-8.614,-0.224356,-0.031173,0.156174
1765228103840729655,-9.552,-5.6,-7.012,-0.633068,-0.285303,0.149386
1765228103865640037,-8.047,-6.475,-9.512,-0.428621,-0.279183,0.042948
1765228103890733045,-8.351,-6.112,-6.306,-0.433138,0.354676,-0.234953
1765228103915627511,-5.067,-4.525,-3.739,-0.020458,0.003541,-0.366499
1765228103940578852,-9.623,-0.168,1.859,-0.391236,-0.001664,-0.102122
1765228103965478235,-3.489,-4.038,-8.249,-0.08725,0.079303,-0.151164
1765228103990447992,-7.08,-6.361,-5.861,-0.468602,-0.067462,0.319158
1765228104015310166,-7.694,-5.186,-7.788,-0.018558,0.192865,-0.169154
1765228104040483716,-9.572,-7.324,-1.528,-0.646224,0.216621,-0.330625
1765228104065078098,-12.83,-5.397,-7.527,-1.157798,-0.142506,0.050641
1765228104091075858,-7.3,-3.874,-7.248,-0.022665,-0.153926,-0.124007
1765228104115962032,-9.91,-2.923,-3.273,0.258721,0.079247,-0.109334
1765228104140933415,-13.247,-2.827,3.348,-0.254831,0.03976,0.545354
1765228104165861631,-6.757,-0.842,3.856,0.051313,0.13482,-0.332638
1765228104190237971,-3.29,-3.769,4.758,-0.099269,0.063174,-0.371569
1765228104215640229,-3.471,-4.327,-11.72,0.04747,-0.124535,0.063669
1765228104240183486,-7.249,-2.499,-1.579,0.346271,-0.053926,-0.073432
1765228104265017285,-14.406,-5.019,-9.835,0.560287,-0.217623,0.124418
1765228104290536419,-11.028,-2.992,-7.247,0.524172,0.356265,-0.269566
1765228104315127051,-5.832,-2.502,0.64,-0.307676,-0.121941,-0.143832
1765228104340397476,-9.732,-3.453,-6.059,0.520721,0.089606,-0.071927
1765228104365351984,-11.242,-5.405,-1.775,-0.06825,0.042501,-0.083407
1765228104390527284,-13.365,-6.558,-12.746,0.118059,0.065467,0.140556
1765228104415060457,-6.85,-7.262,-4.745,0.092218,0.461318,-0.21702
1765228104439717714,-8.839,-4.391,3.594,0.337849,0.2404,-0.710279
1765228104466138475,-6.693,-6.716,-6.494,0.10298,0.163344,0.094925
1765228104490701023,-6.635,-5.009,-1.754,0.16331,0.110316,-0.176167
1765228104515732156,-10.346,-2.942,8.704,-0.179207,0.032347,-0.005684
1765228104541281165,-6.913,-2.118,1.597,0.357292,0.504577,-0.180908
1765228104565300962,-6.119,-2.694,-5.823,-0.217919,-0.245813,0.17542
1765228104591185555,-6.044,-5.664,-4.244,-0.06951,0.157078,0.004468
1765228104615517728,-9.876,-7.849,-9.198,-0.339174,0.037424,0.032332
1765228104640268402,-7.71,-2.021,-6.257,0.060308,-0.161652,0.125438
1765228104665487536,-7.114,-4.613,-2.372,0.172124,0.263508,-0.516092
1765228104690126918,-3.825,3.064,3.149,-0.081304,-0.182196,-0.143283
1765228104715479551,-5.192,-5.115,-8.633,-0.414273,-0.285807,0.029578
1765228104740456767,-7.784,-1.671,3.222,0.574617,0.167861,-0.1316
1765228104765286566,-4.154,-4.596,-5.771,-0.276589,-0.047682,0.009199
1765228104791099659,-7.674,0.812,0.23,0.278224,-0.054714,0.028817
1765228104815452666,-14.497,-6.159,-9.949,-0.598512,-0.171194,-0.134167
1765228104840722632,-7.046,-0.303,-4.685,0.25318,0.076306,-0.390862
1765228104866009182,-8.327,-2.229,0.596,0.028029,-0.158798,0.19509
1765228104890498022,-7.432,-5.132,-13.876,0.631903,0.326939,-0.024236
1765228104915492280,-7.122,-4.629,-0.686,-0.028632,0.21092,-0.190892
1765228104940248079,-3.185,-5.419,-9.329,0.295942,0.223886,-0.116295
1765228104965352045,-4.094,-0.565,-3.562,0.34729,0.00065,-0.095177
1765228104990174344,-5.303,-2.146,-2.669,0.072987,-0.011014,0.056227
1765228105015046352,-6.248,-5.879,-6.757,-0.404466,0.208181,0.200967
1765228105040524652,-8.348,-4.907,-2.814,-0.190036,-0.263363,0.140146
1765228105064812450,-5.197,-2.982,-9.924,-0.468109,-0.344545,0.136707
1765228105090976127,-2.63,-0.851,-2.736,-0.090892,-0.161707,0.067434
1765228105115490051,-4.476,-5.452,-1.69,-0.514148,-0.148526,0.049721
1765228105140179849,-10.657,-7.358,-13.234,0.232136,0.014048,-0.094045
1765228105166327026,-8.422,-5.601,-8.059,-0.112509,0.167508,0.12715
1765228105190023073,-10.463,-5.661,-5.019,0.173454,0.080925,0.103354
1765228105216102458,-4.895,-1.052,-0.872,0.246686,-0.009052,0.128335
1765228105240403256,-11.149,-5.716,-3.158,-0.797442,0.068902,-0.041963
1765228105265966473,-7.811,-2.795,5.593,-0.077998,0.262517,-0.699044
1765228105290226188,-7.651,-3.738,5.063,0.094895,0.039258,-0.291602
1765228105315346571,-3.276,-5.42,-5.742,-1.100469,0.288467,0.14078
1765228105340552163,-2.672,-3.06,-0.625,-0.470997,-0.158697,-0.283855
1765228105365638462,-7.818,-0.413,3.456,-0.286252,-0.215537,0.002457
1765228105390710595,-12.048,-5.621,-2.414,0.473924,0.52955,0.605998
